#gottowik@astro9:/common/scrd/gottowik/offline/trunk/Framework/SDetector$ grep -B7 "    <inGrid> 1 </inGrid>" SStationList.xml.in | grep -E 'northing|easting|id=' > ~/blabla.txt

 987 6125636.71  468628.61 
 988 6124320.49  464869.2 
 989 6124305.95  461936.92 
 990 6126912.61  466371.27 
 991 6123031.68  462619.30 
 992 6126916.78  469374.88 
 993 6126894.25  464881.05 
 994 6126913.31  467871.81 
 995 6124315.37  463381.20 
 996 6106136.53  494872.75 
 997 6123016.52  456628.68 
 998 6126929.64  463371.92 
 999 6128238.17  462628.09 
 1000 6125609.45  462618.94 
 1001 6126934.77  461931.11 
 1002 6107433.65  494124.85 
 1003 6106134.75  493375.6 
 1004 6110023.43  497126.48 
 1005 6108736.37  494876.73 
 1006 6104834.65  492625.93 
 1007 6108733.59  496375.61 
 1008 6102238.74  489625.31 
 1009 6103536.11  490374.99 
 1010 6104833.34  491124.61 
 1011 6106136.03  491874.18 
 1012 6103536.98  479873.18 
 1013 6102235.92  479128.13 
 1014 6102235.67  480623.1 
 1015 6100932.14  481377.71 
 1016 6099640.27  479125.89 
 1017 6099628.82  480626.61 
 1018 6098340.04  481387.8 
 1019 6100933.62  479878.79 
 1020 6121714.16  457378.79 
 1021 6123016.27  455129.13 
 1022 6121711.78  458902.15 
 1023 6123054.71  452113.59 
 1024 6120442.79  453603.82 
 1025 6121731.41  451391.69 
 1026 6120445.91  455126.66 
 1027 6121732.81  452875.52 
 1028 6120434.38  452152.43 
 1029 6119136.73  449878.08 
 1030 6120440.68  450618.07 
 1031 6119140.11  451399.06 
 1032 6124314.12  455879.07 
 1033 6123016.58  461124.65 
 1034 6124314.71  458878.69 
 1035 6123019.1  459621.92 
 1036 6124296.05  454397.63 
 1037 6124304.77  452867.8 
 1038 6123015.05  458125.34 
 1039 6123029.66  453632.68 
 1040 6124316.68  457376.32 
 1041 6125619.02  458124.05 
 1042 6124318.45  460374.55 
 1043 6125617.27  459626.11 
 1044 6125616.5  461127.37 
 1045 6125618.4  456627.85 
 1046 6125619.84  453613.81 
 1047 6125594.42  452136.93 
 1048 6125631.23  455135.46 
 1049 6126914.82  458868.5 
 1050 6128205.36  461129.49 
 1051 6128208.17  459622.26 
 1052 6126919.98  460375.13 
 1053 6099636.5  444622.32 
 1054 6099659.32  446122.48 
 1055 6098345.75  446872.14 
 1056 6098326.11  445351.72 
 1057 6097055.31  444634.68 
 1058 6098343.55  442372.7 
 1059 6098333.04  443862.77 
 1060 6097058.96  443143.2 
 1061 6095756.68  445369.15 
 1062 6095747.9  446870.85 
 1063 6095754.81  443882.44 
 1064 6097049.37  446124.88 
 1065 6093149.01  446883.27 
 1066 6093153.87  445400.59 
 1067 6094455.85  444617.27 
 1068 6094458.88  446130.16 
 1069 6102229.73  447638.86 
 1070 6102241.13  449126.02 
 1071 6100920.43  449876.37 
 1072 6102244.86  450634.21 
 1073 6095732.17  448373.16 
 1074 6094454.91  447616.79 
 1075 6097052.63  447636.91 
 1076 6097037.72  452130.07 
 1077 6098342.62  448380.46 
 1078 6099635.33  447631.61 
 1079 6099658.96  449048.77 
 1080 6100936.1  448360.38 
 1081 6097039.19  449128.27 
 1082 6095723.71  449889.37 
 1083 6097036.5  450628.35 
 1084 6094438.15  449116.97 
 1085 6124320.46  469378.61 
 1086 6124332.32  470868.0 
 1087 6123028.53  468623.73 
 1088 6124325.31  467881.28 
 1089 6125617.95  471632.38 
 1090 6123029.66  471623.48 
 1091 6123033.01  470118.98 
 1092 6125620.12  473113.77 
 1093 6123033.71  473116.5 
 1094 6124323.11  473877.73 
 1095 6125630.3  474631.11 
 1096 6123033.54  474627.65 
 1097 6128183.81  477626.32 
 1098 6130806.94  479145.99 
 1099 6130804.34  477631.08 
 1100 6129507.55  478376.28 
 1101 6133402.26  479120.39 
 1102 6133341.76  480615.62 
 1103 6132083.08  479873.36 
 1104 6132121.07  478370.44 
 1105 6129513.35  479880.81 
 1106 6128238.88  479127.62 
 1107 6129507.97  481345.16 
 1108 6130822.82  480613.43 
 1109 6130821.3  482125.79 
 1110 6128233.35  482127.28 
 1111 6125608.25  482134.5 
 1112 6126910.59  482880.85 
 1113 6125614.94  483627.92 
 1114 6128206.13  483628.65 
 1115 6133391.13  482118.28 
 1116 6132078.72  481390.45 
 1117 6132098.11  482860.1 
 1118 6130817.79  483624.37 
 1119 6129511.43  482881.8 
 1120 6133391.06  483626.71 
 1121 6121731.55  482866.67 
 1122 6123011.71  482120.57 
 1123 6124371.44  482853.44 
 1124 6123015.45  483623.15 
 1125 6130809.9  486619.85 
 1126 6133402.75  485123.01 
 1127 6132099.96  485873.55 
 1128 6130816.79  485120.93 
 1129 6132122.63  488879.09 
 1130 6133416.18  488121.75 
 1131 6133413.19  486613.02 
 1132 6132112.87  487379.09 
 1133 6134689.99  487375.44 
 1134 6134699.26  488884.86 
 1135 6132115.89  490379.68 
 1136 6133404.65  489628.04 
 1137 6133396.65  492618.26 
 1138 6134699.37  490371.11 
 1139 6134708.72  491871.07 
 1140 6133413.71  491128.46 
 1141 6130805.34  488129.05 
 1142 6130813.0  489623.06 
 1143 6128225.2  491123.0 
 1144 6130814.29  491140.48 
 1145 6134716.85  494884.79 
 1146 6134710.84  493364.76 
 1147 6133416.27  494122.29 
 1148 6133434.69  495611.51 
 1149 6128238.94  489636.31 
 1150 6129513.27  490377.43 
 1151 6129511.21  488872.97 
 1152 6128208.81  488131.93 
 1153 6126916.18  488865.18 
 1154 6125621.8  488120.09 
 1155 6126911.9  490365.49 
 1156 6125608.93  489623.5 
 1157 6123009.86  491116.41 
 1158 6125637.63  491124.42 
 1159 6124296.83  488883.64 
 1160 6123002.41  489635.73 
 1161 6124307.63  490368.84 
 1162 6123013.93  488123.43 
 1163 6120420.94  482128.1 
 1164 6132102.52  484362.98 
 1165 6091850.14  494121.64 
 1166 6089251.26  495636.18 
 1167 6087944.73  494878.51 
 1168 6089245.95  494144.18 
 1169 6087944.21  493378.29 
 1170 6090545.36  494864.42 
 1171 6090561.74  496378.39 
 1172 6089246.96  492616.92 
 1173 6090551.44  493380.31 
 1174 6094449.21  494126.83 
 1175 6091853.93  497124.21 
 1176 6091853.72  495624.18 
 1177 6086643.64  494127.51 
 1178 6087947.16  491879.34 
 1179 6085345.11  490378.07 
 1180 6085344.84  493377.83 
 1181 6084045.56  491127.18 
 1182 6084041.74  489628.22 
 1183 6086643.55  492626.82 
 1184 6085345.67  491877.00 
 1185 6116531.36  472392.25 
 1186 6116538.03  473881.3 
 1187 6120431.15  470124.72 
 1188 6119127.58  469381.52 
 1189 6120419.05  468630.5 
 1190 6117838.63  470126.16 
 1191 6117821.52  468621.22 
 1192 6120415.88  467140.67 
 1193 6117829.5  474617.58 
 1194 6117829.1  473127.34 
 1195 6117827.5  471628.86 
 1196 6121730.16  473871.41 
 1197 6121732.71  472380.88 
 1198 6116526.89  470876.95 
 1199 6120429.59  473114.47 
 1200 6120433.41  474628.64 
 1201 6121733.12  469379.76 
 1202 6121729.21  467876.94 
 1203 6120434.88  471628.63 
 1204 6121734.55  470878.99 
 1205 6116530.86  467880.39 
 1206 6116535.75  469382.55 
 1207 6115226.55  470144.04 
 1208 6115238.27  468638.64 
 1209 6107233.38  470191.84 
 1210 6108733.07  467877.9 
 1211 6111323.04  467871.62 
 1212 6115223.53  474628.51 
 1213 6108733.26  469377.44 
 1214 6115223.79  473126.88 
 1215 6107386.32  471616.3 
 1216 6115228.95  471637.32 
 1217 6110034.99  467129.98 
 1218 6112620.63  467126.28 
 1219 6111333.55  466383.6 
 1220 6112623.33  465625.24 
 1221 6110044.47  464126.51 
 1222 6111331.31  464872.35 
 1223 6110024.24  465626.66 
 1224 6115211.05  465541.97 
 1225 6113920.09  466374.36 
 1226 6119110.46  466375.77 
 1227 6115201.19  467099.97 
 1228 6119130.19  467896.06 
 1229 6119131.19  470889.28 
 1230 6124337.47  472373.1 
 1231 6119139.72  473879.12 
 1232 6104835.92  470123.06 
 1233 6103482.62  473882.69 
 1234 6103534.03  470879.51 
 1235 6103539.0  472376.37 
 1236 6102238.22  488122.77 
 1237 6106133.61  490377.5 
 1238 6103535.58  487377.3 
 1239 6103532.21  488871.72 
 1240 6106130.02  488879.11 
 1244 6090545.09  452862.21 
 1245 6089247.88  449125.95 
 1246 6089248.05  452124.3 
 1247 6089259.85  447618.09 
 1248 6090565.22  451382.82 
 1250 6089248.18  453624.66 
 1251 6095754.59  452881.77 
 1254 6124315.55  463379.51 
 1260 6089252.94  450634.33 
 1261 6090540.47  449872.33 
 1262 6086639.0  452124.0 
 1263 6087955.33  451390.41 
 1264 6119143.89  472359.2 
 1269 6095796.96  455866.05 
 1270 6126972.1  479791.08 
 1271 6089274.71  455141.51 
 1272 6128265.83  480535.31 
 1273 6120473.06  477538.8 
 1274 6124370.15  481289.07 
 1275 6124382.82  475285.93 
 1276 6098282.81  452961.96 
 1277 6123072.57  476033.9 
 1278 6124375.06  479786.6 
 1279 6126983.49  476788.6 
 1280 6095769.3  458880.12 
 1281 6126978.76  478281.23 
 1282 6096998.74  455126.35 
 1283 6121776.82  479788.08 
 1284 6126975.41  481289.43 
 1285 6104829.65  480627.72 
 1286 6100927.49  451358.46 
 1287 6120476.89  476032.45 
 1288 6104829.94  488124.92 
 1289 6125675.28  477541.67 
 1290 6104835.26  489626.79 
 1291 6120476.06  479035.6 
 1292 6125678.73  480538.82 
 1293 6125683.99  476040.31 
 1294 6123072.64  477533.55 
 1295 6120479.16  480534.61 
 1296 6124365.55  476784.44 
 1297 6125679.45  479038.77 
 1298 6124374.05  478285.54 
 1301 6121769.85  476786.37 
 1302 6121774.24  481284.97 
 1303 6121774.1  475287.52 
 1304 6126913.43  475376.19 
 1305 6111321.02  484371.7 
 1306 6095748.14  460373.71 
 1307 6121774.83  478284.8 
 1308 6096989.88  453686.26 
 1309 6098341.96  457379.75 
 1310 6123078.85  480540.69 
 1312 6123069.93  479030.33 
 1313 6100929.97  452871.19 
 1314 6110005.5  444578.74 
 1315 6098330.09  455936.98 
 1316 6098337.17  451377.95 
 1318 6102142.54  486657.08 
 1319 6098336.28  479875.29 
 1320 6099576.32  483737.6 
 1321 6103530.51  491884.06 
 1322 6094455.87  459624.33 
 1323 6097093.08  458029.69 
 1324 6099733.58  455151.03 
 1326 6098334.39  458877.5 
 1327 6100931.94  454369.42 
 1330 6094458.53  455122.29 
 1332 6080152.14  473874.44 
 1334 6094446.53  456629.51 
 1335 6094367.96  461188.1 
 1336 6093145.11  455878.48 
 1337 6098337.12  449875.92 
 1338 6102229.95  453625.31 
 1339 6102234.34  452119.87 
 1340 6099632.39  452117.03 
 1345 6106127.53  485880.21 
 1346 6129509.34  484370.11 
 1347 6128215.8  485122.43 
 1348 6128214.19  486623.42 
 1349 6097033.86  456624.68 
 1350 6095725.55  454395.02 
 1352 6097033.91  459626.06 
 1353 6120414.25  483628.54 
 1354 6111309.71  485876.85 
 1355 6124321.41  484371.02 
 1356 6113914.35  478381.87 
 1357 6112629.46  476124.69 
 1358 6124319.02  485870.47 
 1359 6129514.2  487374.96 
 1360 6124371.33  482850.5 
 1361 6099640.31  456623.67 
 1362 6113924.71  475380.59 
 1363 6113924.91  476873.25 
 1364 6115225.16  477630.81 
 1365 6113927.8  479875.42 
 1366 6117815.59  476117.06 
 1367 6116519.04  475380.79 
 1368 6115227.83  479127.99 
 1369 6129518.86  485870.66 
 1370 6116516.41  476885.4 
 1371 6111328.25  475376.68 
 1372 6111326.15  476872.2 
 1373 6115217.86  476132.66 
 1374 6112627.16  479117.77 
 1375 6111325.94  487373.66 
 1378 6116527.0  482872.92 
 1379 6119119.89  484378.12 
 1380 6119121.95  487375.81 
 1381 6125620.89  486624.71 
 1382 6126922.97  473872.24 
 1383 6115225.34  485123.56 
 1384 6125618.43  485124.38 
 1385 6110025.82  492625.03 
 1386 6113926.01  484379.42 
 1387 6126918.66  485871.13 
 1388 6119112.35  493383.71 
 1389 6120416.91  492623.95 
 1390 6115223.02  483622.01 
 1391 6115222.9  482126.99 
 1392 6126916.03  487375.64 
 1393 6108728.52  487372.68 
 1394 6126914.37  484373.04 
 1395 6119124.18  485876.81 
 1396 6112622.26  482131.2 
 1397 6115225.86  486623.23 
 1398 6113929.07  482867.21 
 1399 6121719.33  484372.83 
 1400 6121722.61  485876.51 
 1401 6113923.91  487372.64 
 1402 6117823.03  482120.3 
 1403 6123026.89  485133.33 
 1404 6104829.14  485130.15 
 1405 6116523.37  485873.99 
 1406 6117819.48  483623.57 
 1407 6111322.3  488875.67 
 1408 6112623.89  491123.65 
 1409 6112628.75  489626.94 
 1410 6112625.2  488122.98 
 1411 6119151.94  481329.42 
 1412 6106127.27  481377.98 
 1413 6119148.5  478328.55 
 1414 6103533.19  481373.68 
 1415 6104848.84  483621.83 
 1416 6104827.69  486625.24 
 1417 6111328.65  490374.34 
 1418 6119148.21  476838.22 
 1419 6110037.97  477627.23 
 1420 6110031.54  479123.02 
 1421 6108731.51  475372.83 
 1422 6108733.88  481376.4 
 1423 6113926.93  485862.43 
 1424 6110029.24  480619.43 
 1425 6108728.22  476873.0 
 1426 6108726.13  478380.83 
 1427 6116515.2  479875.49 
 1428 6108731.68  479878.51 
 1429 6107436.59  476127.3 
 1430 6107432.62  480625.8 
 1431 6116523.56  481383.08 
 1432 6107427.38  477628.46 
 1433 6107427.52  479127.24 
 1434 6119139.35  479823.86 
 1435 6117819.81  479118.7 
 1436 6106123.13  476872.72 
 1437 6103527.02  478381.03 
 1438 6119114.97  475372.44 
 1439 6117823.42  480635.31 
 1440 6106127.7  479868.67 
 1441 6103539.72  475380.21 
 1442 6104830.93  477619.64 
 1443 6104874.6  479111.38 
 1444 6103546.96  476886.43 
 1445 6106124.34  475370.75 
 1446 6106123.77  478372.93 
 1447 6104834.37  476125.74 
 1448 6110025.09  486676.52 
 1449 6112638.85  477629.42 
 1450 6115223.52  491125.88 
 1451 6115217.7  495627.54 
 1452 6110023.09  488123.12 
 1453 6116517.93  490372.7 
 1454 6117819.62  495625.18 
 1455 6116520.51  493373.45 
 1456 6110026.32  483622.27 
 1457 6116523.21  491873.63 
 1458 6113920.23  491872.89 
 1459 6102234.09  483624.05 
 1460 6108734.35  482876.18 
 1461 6117826.78  477619.57 
 1462 6116524.73  478376.12 
 1463 6110023.95  485134.01 
 1464 6108726.33  485883.51 
 1465 6113924.33  488875.63 
 1466 6113920.8  496374.87 
 1467 6103533.69  482875.91 
 1468 6119127.73  482876.39 
 1469 6110032.29  489614.83 
 1470 6112625.44  497124.55 
 1471 6129511.11  494877.93 
 1472 6117834.36  462633.26 
 1473 6107425.75  485133.76 
 1474 6115218.82  494124.89 
 1475 6113921.22  494875.45 
 1476 6117822.22  494127.22 
 1477 6115222.94  492625.85 
 1478 6132111.61  475376.44 
 1479 6115217.97  494125.67 
 1480 6121718.92  488875.45 
 1481 6128211.76  476121.53 
 1482 6130815.94  474626.61 
 1483 6132105.97  476883.57 
 1484 6129513.43  497869.22 
 1485 6128235.57  474624.12 
 1486 6126918.57  472369.25 
 1487 6129519.81  476865.69 
 1488 6128210.84  492625.82 
 1489 6129509.7  493374.92 
 1490 6112621.93  495626.53 
 1491 6108731.66  484378.97 
 1492 6107428.96  483627.8 
 1493 6119124.04  491878.09 
 1494 6117824.44  492634.1 
 1495 6111330.66  493377.17 
 1496 6119120.27  494876.3 
 1497 6116521.14  494873.88 
 1498 6110028.17  482120.8 
 1499 6106131.69  482874.96 
 1500 6108728.93  488867.83 
 1501 6133404.06  477627.1 
 1502 6113924.3  490368.59 
 1503 6111319.7  491871.29 
 1504 6110028.09  491124.43 
 1505 6112631.16  492621.88 
 1506 6132104.02  472376.76 
 1507 6129513.73  475369.64 
 1508 6112625.48  494127.65 
 1509 6116529.74  488877.51 
 1510 6115221.31  489625.61 
 1511 6120420.19  495627.33 
 1512 6113917.85  493368.32 
 1513 6115219.75  488115.07 
 1514 6111328.77  494871.53 
 1515 6107428.78  482121.87 
 1516 6120415.68  494123.91 
 1517 6104839.47  482125.26 
 1518 6115217.58  480621.72 
 1519 6112620.57  480628.57 
 1520 6113922.05  481374.88 
 1521 6106137.99  487383.13 
 1522 6112613.75  483634.65 
 1523 6111331.61  482875.23 
 1524 6112629.52  486620.34 
 1525 6111317.29  478374.51 
 1526 6110029.03  476131.67 
 1527 6111316.31  479880.39 
 1528 6111328.18  481376.56 
 1529 6102232.54  482122.37 
 1530 6121722.09  487372.25 
 1531 6120435.13  485123.44 
 1532 6123018.15  486624.61 
 1533 6112630.03  485129.08 
 1534 6106138.39  484374.2 
 1535 6116528.19  484375.61 
 1536 6117815.53  486623.13 
 1537 6124326.26  487377.09 
 1538 6117818.33  485125.79 
 1539 6120418.92  486628.52 
 1540 6116522.49  487371.57 
 1541 6121722.16  494878.03 
 1542 6121720.2  490374.55 
 1543 6121722.89  491875.98 
 1544 6121725.29  493378.49 
 1545 6129508.18  473880.2 
 1546 6129521.91  472376.1 
 1547 6130810.26  471628.69 
 1548 6128222.34  473123.06 
 1549 6129493.13  470864.86 
 1550 6130818.14  473124.56 
 1551 6132107.09  473876.78 
 1552 6128219.91  471619.63 
 1553 6130815.08  476120.22 
 1554 6132112.51  493377.08 
 1555 6132113.89  494880.14 
 1556 6130808.13  494126.05 
 1557 6130812.98  495629.13 
 1558 6123018.47  492624.99 
 1559 6124313.08  491874.54 
 1560 6125616.98  494124.59 
 1561 6124314.3  494870.24 
 1562 6123019.33  494124.84 
 1563 6129516.67  491872.51 
 1564 6132112.15  496382.73 
 1565 6132054.71  491885.3 
 1566 6126911.23  497873.3 
 1567 6125613.46  497127.25 
 1568 6117815.37  500115.51 
 1569 6117819.4  498624.85 
 1571 6121724.25  499376.17 
 1572 6124315.2  493371.81 
 1573 6121718.89  500876.7 
 1576 6128208.83  497120.51 
 1577 6123016.67  497125.13 
 1578 6124318.75  500870.82 
 1579 6119118.73  497877.43 
 1580 6126918.34  500872.11 
 1581 6123017.38  498625.51 
 1582 6124316.78  499372.94 
 1583 6120419.1  500124.21 
 1584 6120402.73  498628.85 
 1585 6120420.11  497121.96 
 1586 6126915.46  496370.08 
 1587 6130813.27  492627.6 
 1588 6128212.76  498622.66 
 1589 6123016.78  495621.31 
 1590 6119115.0  499381.4 
 1591 6121717.54  502374.25 
 1592 6115218.63  497131.21 
 1593 6115222.98  498629.65 
 1594 6128209.01  494126.62 
 1595 6128210.01  495626.55 
 1596 6126913.91  494872.79 
 1597 6125618.35  492627.84 
 1598 6125603.16  498638.49 
 1599 6126912.67  499370.01 
 1600 6123020.37  506128.88 
 1601 6119118.31  496376.96 
 1602 6117822.65  497124.73 
 1603 6120413.68  507627.41 
 1604 6125623.93  500117.0 
 1605 6125618.3  495624.48 
 1606 6130815.72  497123.84 
 1607 6126913.89  491871.86 
 1608 6126917.24  493373.39 
 1609 6129509.34  496379.15 
 1610 6117818.46  507623.44 
 1611 6116518.95  500874.72 
 1612 6116520.79  499377.54 
 1613 6119108.43  508374.97 
 1614 6123023.11  500124.97 
 1615 6124327.27  496373.27 
 1616 6123013.11  501626.92 
 1617 6124324.17  497876.88 
 1619 6115220.01  500130.31 
 1620 6129515.0  499376.99 
 1621 6117818.02  506127.41 
 1623 6116521.11  503876.56 
 1624 6121712.8  506877.61 
 1626 6121715.69  505374.38 
 1628 6119115.79  506873.1 
 1629 6116518.43  505376.47 
 1630 6120419.94  506128.17 
 1631 6128216.07  500124.12 
 1632 6117817.91  503123.58 
 1633 6121718.05  503879.21 
 1634 6117825.69  504625.56 
 1635 6116517.69  506876.72 
 1636 6117813.34  501628.72 
 1637 6119112.41  500874.98 
 1638 6126913.29  502379.98 
 1639 6119112.55  503879.87 
 1640 6116512.78  497883.96 
 1641 6121720.4  496378.08 
 1642 6116520.38  496376.91 
 1643 6121716.24  497879.48 
 1644 6120429.39  504622.38 
 1645 6124317.28  503878.2 
 1646 6120421.34  503124.46 
 1647 6123016.53  503124.61 
 1648 6116523.51  502383.89 
 1649 6128214.69  501608.2 
 1650 6129511.86  500874.13 
 1651 6125610.41  501627.94 
 1652 6125609.15  503126.76 
 1653 6119120.42  505376.82 
 1654 6130813.35  498624.97 
 1655 6119117.1  502376.41 
 1656 6120417.48  501627.95 
 1657 6123016.11  504624.65 
 1658 6124316.97  502376.31 
 1659 6132129.51  499386.03 
 1660 6130812.35  500126.66 
 1661 6123030.95  462622.31 
 1662 6130815.9  501626.78 
 1663 6132107.85  497884.85 
 1664 6133401.66  497122.42 
 1665 6128214.61  504628.18 
 1666 6133423.59  498622.95 
 1667 6126916.87  505378.56 
 1668 6129512.68  503877.05 
 1669 6129514.4  502380.1 
 1670 6128216.5  503129.57 
 1671 6124325.08  505375.51 
 1672 6125614.91  506126.26 
 1673 6125611.68  504626.14 
 1674 6126918.46  503875.29 
 1675 6123012.05  507627.01 
 1676 6121721.51  508368.73 
 1677 6124317.69  506875.13 
 1678 6115219.39  507624.45 
 1679 6113918.58  506874.4 
 1680 6113920.14  505376.83 
 1681 6112639.18  504621.87 
 1682 6115220.04  506124.49 
 1683 6113897.56  502458.2 
 1684 6115220.23  503127.65 
 1685 6112465.11  503119.88 
 1686 6111315.24  502380.49 
 1687 6115220.51  504624.7 
 1688 6115224.01  501628.32 
 1689 6113927.67  503874.8 
 1690 6111325.8  500876.51 
 1691 6110033.87  501624.0 
 1692 6112601.02  501621.84 
 1693 6107431.58  492623.91 
 1694 6113825.22  500895.35 
 1695 6106137.37  466382.19 
 1696 6108728.09  499376.34 
 1697 6108726.62  497877.45 
 1698 6111320.65  497869.53 
 1699 6110038.19  500129.57 
 1700 6112617.39  498626.34 
 1701 6112623.97  500123.61 
 1702 6107414.7  491134.88 
 1703 6111318.93  496372.77 
 1704 6113922.5  499382.75 
 1705 6110027.04  494122.78 
 1706 6110021.4  495625.69 
 1707 6108737.04  491857.4 
 1708 6108724.61  490373.26 
 1709 6110024.45  498626.29 
 1710 6111322.08  499374.42 
 1711 6113924.16  497877.92 
 1712 6108733.62  493377.15 
 1713 6100929.85  482877.41 
 1714 6102236.2  485128.27 
 1715 6099624.69  482130.76 
 1716 6100934.62  484378.55 
 1717 6106134.52  469376.02 
 1718 6103532.27  485871.55 
 1719 6106141.34  467860.5 
 1720 6103534.96  484373.03 
 1721 6106133.84  461874.91 
 1722 6104812.47  461122.52 
 1723 6106127.82  458872.02 
 1724 6106143.08  460378.31 
 1725 6104836.05  458127.11 
 1726 6106135.46  457373.19 
 1727 6104840.79  459630.39 
 1728 6104841.59  456623.26 
 1729 6107436.97  459623.45 
 1730 6106128.84  455877.69 
 1731 6107434.79  456622.46 
 1732 6107427.98  458123.83 
 1733 6108736.59  458876.57 
 1734 6108738.39  455880.61 
 1735 6107436.37  461131.86 
 1736 6108729.77  457377.62 
 1737 6110028.72  459624.46 
 1738 6110028.45  456626.08 
 1739 6110026.06  458132.24 
 1740 6110025.45  461123.95 
 1741 6108735.29  461873.67 
 1742 6111322.28  457377.29 
 1743 6110025.58  462628.93 
 1744 6111325.83  458877.63 
 1745 6108726.75  463378.89 
 1746 6107435.09  462624.85 
 1747 6108732.19  460380.09 
 1748 6103534.93  463375.79 
 1749 6103534.37  461873.5 
 1750 6102249.58  465625.77 
 1751 6106281.76  463341.15 
 1752 6106140.29  464866.15 
 1753 6102228.5  467130.62 
 1754 6103424.78  464873.74 
 1755 6111327.07  455873.61 
 1756 6103534.82  469373.85 
 1757 6104617.53  462721.54 
 1758 6103533.7  466373.67 
 1759 6103528.82  467877.47 
 1778 6104827.34  464128.34 
 1779 6116533.88  469382.3 
 1781 6120407.79  465624.18 
 1782 6090540.22  455876.77 
 1783 6090520.51  454374.79 
 1784 6094460.9  458126.71 
 1785 6095758.5  457367.87 
 1787 6093144.88  454373.62 
 1789 6091987.87  452037.04 
 1791 6107603.04  465782.34 
 1793 6104832.02  464126.89 
 1794 6104842.12  465633.73 
 1795 6104830.61  467118.25 
 1796 6104826.52  468622.66 
 1797 6108725.07  466376.1 
 1798 6107293.24  468623.3 
 1799 6102238.91  464125.53 
 1800 6100895.37  469295.27 
 1801 6094493.33  453640.66 
 1802 6082757.23  461874.62 
 1803 6107632.53  488096.83 
 1804 6107496.58  489602.46 
 1806 6091844.62  455126.61 
 1807 6107575.56  486696.34 
 1809 6093319.03  452837.21 
 1817 6107428.17  467111.17 
 1818 6108690.95  464789.03 
 1819 6107414.99  464131.93 
 1821 6104830.54  477619.3 
 1822 6099630.27  450624.77 
 1824 6102238.68  464128.09 
 1828 6103534.29  469373.69 
 1834 6103528.71  467877.86 
 1849 6104821.47  468624.41 
 1850 6104837.48  465634.74  
 1851 6108724.83  466377.86 
 1853 6078857.33  456625.98 
 1854 6113923.33  467875.11 
 1860 6123002.41  489635.73 
 1861 6123009.86  491116.41 
 1871 6103539.72  475380.21 
 1873 6097029.27  476121.81 
 1875 6119117.10  502376.41 
 1877 6098340.23  478375.60 
 1878 6109992.49  471609.37 
 1879 6115225.16  477630.81 
 1880 6112631.34  474621.29 
 1881 6113913.91  473873.48 

 607 6115225.97  447620.64  
 608 6113923.74  448372.44  
 609 6112627.77  447623.77  
 615 6113925.55  446874.9  
 635 6112628.41  453626.52  
 639 6112625.26  449126.0  
 643 6112627.75  452126.69  
 651 6112626.77  450627.45  
 659 6111329.86  449877.06  
 660 6111330.11  451374.12  
 663 6111307.03  452865.41  
 669 6115232.39  452130.04  
 695 6116518.56  452875.97  
 698 6116527.29  451373.54  
 701 6115224.06  449130.77  
 702 6116523.59  449877.65  
 707 6115224.33  453633.84  
 710 6113933.04  449882.48  
 736 6113929.07  454379.29  
 819 6113927.85  452876.88  

 688 6115227.18 450624.52 
 734 6113928.15 451375.98
